call_id,filename,filepath,dataset,emotion,transcript,split
Ses04M_impro06_F016,Ses04M_impro06_F016.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro06\Ses04M_impro06_F016.wav,IEMOCAP,sadness,,train
Ses04M_impro06_F017,Ses04M_impro06_F017.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro06\Ses04M_impro06_F017.wav,IEMOCAP,sadness,,train
Ses04M_impro06_F018,Ses04M_impro06_F018.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro06\Ses04M_impro06_F018.wav,IEMOCAP,sadness,,train
Ses04M_impro06_F019,Ses04M_impro06_F019.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro06\Ses04M_impro06_F019.wav,IEMOCAP,sadness,,train
Ses04M_impro06_M000,Ses04M_impro06_M000.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro06\Ses04M_impro06_M000.wav,IEMOCAP,sadness,,train
Ses04M_impro06_M001,Ses04M_impro06_M001.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro06\Ses04M_impro06_M001.wav,IEMOCAP,sadness,,val
Ses04M_impro06_M002,Ses04M_impro06_M002.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro06\Ses04M_impro06_M002.wav,IEMOCAP,sadness,,train
Ses04M_impro06_M003,Ses04M_impro06_M003.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro06\Ses04M_impro06_M003.wav,IEMOCAP,sadness,,train
Ses04M_impro06_M004,Ses04M_impro06_M004.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro06\Ses04M_impro06_M004.wav,IEMOCAP,sadness,,train
Ses04M_impro06_M005,Ses04M_impro06_M005.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro06\Ses04M_impro06_M005.wav,IEMOCAP,sadness,,train
Ses04M_impro06_M006,Ses04M_impro06_M006.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro06\Ses04M_impro06_M006.wav,IEMOCAP,sadness,,train
Ses04M_impro06_M007,Ses04M_impro06_M007.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro06\Ses04M_impro06_M007.wav,IEMOCAP,sadness,,val
Ses04M_impro06_M008,Ses04M_impro06_M008.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro06\Ses04M_impro06_M008.wav,IEMOCAP,sadness,,train
Ses04M_impro06_M009,Ses04M_impro06_M009.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro06\Ses04M_impro06_M009.wav,IEMOCAP,sadness,,val
Ses04M_impro06_M010,Ses04M_impro06_M010.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro06\Ses04M_impro06_M010.wav,IEMOCAP,sadness,,train
Ses04M_impro06_M011,Ses04M_impro06_M011.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro06\Ses04M_impro06_M011.wav,IEMOCAP,sadness,,test
Ses04M_impro06_M012,Ses04M_impro06_M012.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro06\Ses04M_impro06_M012.wav,IEMOCAP,sadness,,train
Ses04M_impro06_M013,Ses04M_impro06_M013.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro06\Ses04M_impro06_M013.wav,IEMOCAP,sadness,,train
Ses04M_impro06_M014,Ses04M_impro06_M014.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro06\Ses04M_impro06_M014.wav,IEMOCAP,sadness,,train
Ses04M_impro06_M015,Ses04M_impro06_M015.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro06\Ses04M_impro06_M015.wav,IEMOCAP,sadness,,train
Ses04M_impro06_M016,Ses04M_impro06_M016.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro06\Ses04M_impro06_M016.wav,IEMOCAP,sadness,,val
Ses04M_impro06_M017,Ses04M_impro06_M017.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro06\Ses04M_impro06_M017.wav,IEMOCAP,sadness,,test
Ses04M_impro06_M018,Ses04M_impro06_M018.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro06\Ses04M_impro06_M018.wav,IEMOCAP,sadness,,train
Ses04M_impro06_M019,Ses04M_impro06_M019.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro06\Ses04M_impro06_M019.wav,IEMOCAP,sadness,,train
Ses04M_impro06_M020,Ses04M_impro06_M020.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro06\Ses04M_impro06_M020.wav,IEMOCAP,sadness,,val
Ses04M_impro07_F023,Ses04M_impro07_F023.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro07\Ses04M_impro07_F023.wav,IEMOCAP,neutral,,train
Ses04M_impro07_F026,Ses04M_impro07_F026.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro07\Ses04M_impro07_F026.wav,IEMOCAP,neutral,,train
Ses04M_impro07_F036,Ses04M_impro07_F036.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro07\Ses04M_impro07_F036.wav,IEMOCAP,neutral,,train
Ses04M_impro07_F037,Ses04M_impro07_F037.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro07\Ses04M_impro07_F037.wav,IEMOCAP,neutral,,train
Ses04M_impro07_M025,Ses04M_impro07_M025.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro07\Ses04M_impro07_M025.wav,IEMOCAP,neutral,,train
Ses04M_impro07_M026,Ses04M_impro07_M026.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro07\Ses04M_impro07_M026.wav,IEMOCAP,neutral,,train
Ses04M_impro07_M029,Ses04M_impro07_M029.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro07\Ses04M_impro07_M029.wav,IEMOCAP,neutral,,test
Ses04M_impro07_M030,Ses04M_impro07_M030.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro07\Ses04M_impro07_M030.wav,IEMOCAP,neutral,,train
Ses04M_impro07_M032,Ses04M_impro07_M032.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro07\Ses04M_impro07_M032.wav,IEMOCAP,neutral,,train
Ses04M_impro07_M035,Ses04M_impro07_M035.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro07\Ses04M_impro07_M035.wav,IEMOCAP,neutral,,test
Ses04M_impro07_M036,Ses04M_impro07_M036.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro07\Ses04M_impro07_M036.wav,IEMOCAP,neutral,,train
Ses04M_impro07_M037,Ses04M_impro07_M037.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro07\Ses04M_impro07_M037.wav,IEMOCAP,neutral,,train
Ses04M_impro07_M040,Ses04M_impro07_M040.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro07\Ses04M_impro07_M040.wav,IEMOCAP,neutral,,train
Ses04M_impro07_M041,Ses04M_impro07_M041.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro07\Ses04M_impro07_M041.wav,IEMOCAP,neutral,,train
Ses04M_impro07_M042,Ses04M_impro07_M042.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro07\Ses04M_impro07_M042.wav,IEMOCAP,neutral,,test
Ses04M_impro07_M043,Ses04M_impro07_M043.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro07\Ses04M_impro07_M043.wav,IEMOCAP,neutral,,train
Ses04M_impro08_F020,Ses04M_impro08_F020.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro08\Ses04M_impro08_F020.wav,IEMOCAP,neutral,,val
Ses04M_impro08_F027,Ses04M_impro08_F027.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro08\Ses04M_impro08_F027.wav,IEMOCAP,neutral,,train
Ses04M_impro08_F028,Ses04M_impro08_F028.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro08\Ses04M_impro08_F028.wav,IEMOCAP,neutral,,train
Ses04M_impro08_F030,Ses04M_impro08_F030.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro08\Ses04M_impro08_F030.wav,IEMOCAP,neutral,,test
Ses04M_impro08_M001,Ses04M_impro08_M001.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro08\Ses04M_impro08_M001.wav,IEMOCAP,neutral,,train
Ses04M_impro08_M004,Ses04M_impro08_M004.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro08\Ses04M_impro08_M004.wav,IEMOCAP,neutral,,train
Ses04M_impro08_M005,Ses04M_impro08_M005.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro08\Ses04M_impro08_M005.wav,IEMOCAP,neutral,,train
Ses04M_impro08_M006,Ses04M_impro08_M006.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro08\Ses04M_impro08_M006.wav,IEMOCAP,neutral,,train
Ses04M_impro08_M008,Ses04M_impro08_M008.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro08\Ses04M_impro08_M008.wav,IEMOCAP,neutral,,test
Ses04M_impro08_M010,Ses04M_impro08_M010.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro08\Ses04M_impro08_M010.wav,IEMOCAP,neutral,,train
Ses04M_impro08_M011,Ses04M_impro08_M011.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro08\Ses04M_impro08_M011.wav,IEMOCAP,neutral,,train
Ses04M_impro08_M012,Ses04M_impro08_M012.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro08\Ses04M_impro08_M012.wav,IEMOCAP,neutral,,train
Ses04M_impro08_M013,Ses04M_impro08_M013.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro08\Ses04M_impro08_M013.wav,IEMOCAP,neutral,,train
Ses04M_impro08_M017,Ses04M_impro08_M017.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro08\Ses04M_impro08_M017.wav,IEMOCAP,neutral,,train
Ses04M_impro08_M019,Ses04M_impro08_M019.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro08\Ses04M_impro08_M019.wav,IEMOCAP,neutral,,train
Ses04M_impro08_M020,Ses04M_impro08_M020.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro08\Ses04M_impro08_M020.wav,IEMOCAP,neutral,,train
Ses04M_impro08_M021,Ses04M_impro08_M021.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro08\Ses04M_impro08_M021.wav,IEMOCAP,neutral,,train
Ses04M_impro08_M022,Ses04M_impro08_M022.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro08\Ses04M_impro08_M022.wav,IEMOCAP,neutral,,train
Ses04M_impro08_M023,Ses04M_impro08_M023.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro08\Ses04M_impro08_M023.wav,IEMOCAP,neutral,,train
Ses04M_impro08_M024,Ses04M_impro08_M024.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro08\Ses04M_impro08_M024.wav,IEMOCAP,neutral,,val
Ses04M_impro08_M025,Ses04M_impro08_M025.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro08\Ses04M_impro08_M025.wav,IEMOCAP,neutral,,train
Ses04M_impro08_M026,Ses04M_impro08_M026.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro08\Ses04M_impro08_M026.wav,IEMOCAP,neutral,,train
Ses04M_impro08_M027,Ses04M_impro08_M027.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro08\Ses04M_impro08_M027.wav,IEMOCAP,neutral,,train
Ses04M_impro08_M028,Ses04M_impro08_M028.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro08\Ses04M_impro08_M028.wav,IEMOCAP,neutral,,train
Ses04M_script01_1_F000,Ses04M_script01_1_F000.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_F000.wav,IEMOCAP,neutral,,train
Ses04M_script01_1_F007,Ses04M_script01_1_F007.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_F007.wav,IEMOCAP,sadness,,test
Ses04M_script01_1_F011,Ses04M_script01_1_F011.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_F011.wav,IEMOCAP,anger,,test
Ses04M_script01_1_F012,Ses04M_script01_1_F012.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_F012.wav,IEMOCAP,anger,,test
Ses04M_script01_1_F013,Ses04M_script01_1_F013.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_F013.wav,IEMOCAP,anger,,train
Ses04M_script01_1_F015,Ses04M_script01_1_F015.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_F015.wav,IEMOCAP,neutral,,train
Ses04M_script01_1_F017,Ses04M_script01_1_F017.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_F017.wav,IEMOCAP,neutral,,val
Ses04M_script01_1_F018,Ses04M_script01_1_F018.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_F018.wav,IEMOCAP,anger,,test
Ses04M_script01_1_F019,Ses04M_script01_1_F019.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_F019.wav,IEMOCAP,neutral,,train
Ses04M_script01_1_F021,Ses04M_script01_1_F021.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_F021.wav,IEMOCAP,anger,,train
Ses04M_script01_1_F022,Ses04M_script01_1_F022.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_F022.wav,IEMOCAP,anger,,train
Ses04M_script01_1_F027,Ses04M_script01_1_F027.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_F027.wav,IEMOCAP,neutral,,train
Ses04M_script01_1_F028,Ses04M_script01_1_F028.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_F028.wav,IEMOCAP,neutral,,train
Ses04M_script01_1_F029,Ses04M_script01_1_F029.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_F029.wav,IEMOCAP,anger,,train
Ses04M_script01_1_F032,Ses04M_script01_1_F032.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_F032.wav,IEMOCAP,neutral,,train
Ses04M_script01_1_F033,Ses04M_script01_1_F033.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_F033.wav,IEMOCAP,neutral,,train
Ses04M_script01_1_F034,Ses04M_script01_1_F034.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_F034.wav,IEMOCAP,anger,,train
Ses04M_script01_1_F035,Ses04M_script01_1_F035.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_F035.wav,IEMOCAP,anger,,train
Ses04M_script01_1_F036,Ses04M_script01_1_F036.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_F036.wav,IEMOCAP,anger,,train
Ses04M_script01_1_F037,Ses04M_script01_1_F037.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_F037.wav,IEMOCAP,anger,,train
Ses04M_script01_1_F039,Ses04M_script01_1_F039.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_F039.wav,IEMOCAP,anger,,train
Ses04M_script01_1_F040,Ses04M_script01_1_F040.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_F040.wav,IEMOCAP,anger,,train
Ses04M_script01_1_F041,Ses04M_script01_1_F041.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_F041.wav,IEMOCAP,anger,,train
Ses04M_script01_1_M000,Ses04M_script01_1_M000.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_M000.wav,IEMOCAP,neutral,,train
Ses04M_script01_1_M001,Ses04M_script01_1_M001.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_M001.wav,IEMOCAP,neutral,,test
Ses04M_script01_1_M013,Ses04M_script01_1_M013.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_M013.wav,IEMOCAP,anger,,train
Ses04M_script01_1_M014,Ses04M_script01_1_M014.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_M014.wav,IEMOCAP,anger,,test
Ses04M_script01_1_M018,Ses04M_script01_1_M018.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_M018.wav,IEMOCAP,neutral,,train
Ses04M_script01_1_M021,Ses04M_script01_1_M021.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_M021.wav,IEMOCAP,anger,,train
Ses04M_script01_1_M022,Ses04M_script01_1_M022.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_M022.wav,IEMOCAP,anger,,train
Ses04M_script01_1_M026,Ses04M_script01_1_M026.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_M026.wav,IEMOCAP,neutral,,train
Ses04M_script01_1_M031,Ses04M_script01_1_M031.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_M031.wav,IEMOCAP,neutral,,train
Ses04M_script01_1_M032,Ses04M_script01_1_M032.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_M032.wav,IEMOCAP,neutral,,train
Ses04M_script01_1_M034,Ses04M_script01_1_M034.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_M034.wav,IEMOCAP,sadness,,val
Ses04M_script01_1_M037,Ses04M_script01_1_M037.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_M037.wav,IEMOCAP,anger,,train
Ses04M_script01_1_M038,Ses04M_script01_1_M038.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_M038.wav,IEMOCAP,anger,,test
Ses04M_script01_1_M040,Ses04M_script01_1_M040.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_M040.wav,IEMOCAP,neutral,,train
Ses04M_script01_1_M041,Ses04M_script01_1_M041.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_M041.wav,IEMOCAP,neutral,,train
Ses04M_script01_2_F000,Ses04M_script01_2_F000.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_2\Ses04M_script01_2_F000.wav,IEMOCAP,anger,,test
Ses04M_script01_2_F001,Ses04M_script01_2_F001.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_2\Ses04M_script01_2_F001.wav,IEMOCAP,neutral,,train
Ses04M_script01_2_F002,Ses04M_script01_2_F002.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_2\Ses04M_script01_2_F002.wav,IEMOCAP,anger,,train
Ses04M_script01_2_F003,Ses04M_script01_2_F003.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_2\Ses04M_script01_2_F003.wav,IEMOCAP,anger,,train
Ses04M_script01_2_F004,Ses04M_script01_2_F004.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_2\Ses04M_script01_2_F004.wav,IEMOCAP,anger,,train
Ses04M_script01_2_F005,Ses04M_script01_2_F005.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_2\Ses04M_script01_2_F005.wav,IEMOCAP,anger,,train
Ses04M_script01_2_F006,Ses04M_script01_2_F006.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_2\Ses04M_script01_2_F006.wav,IEMOCAP,anger,,val
Ses04M_script01_2_F007,Ses04M_script01_2_F007.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_2\Ses04M_script01_2_F007.wav,IEMOCAP,neutral,,train
Ses04M_script01_2_F008,Ses04M_script01_2_F008.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_2\Ses04M_script01_2_F008.wav,IEMOCAP,anger,,val
Ses04M_script01_2_F009,Ses04M_script01_2_F009.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_2\Ses04M_script01_2_F009.wav,IEMOCAP,anger,,test
